LNG,LAT,X,Y,crashYear,holidayNew,region,policeDistrict,areaUnitID,crashLocation1,weatherA,vehicleType,light,roadSurface,roadType,speedLimit,pedestrian,minorInjuryCount,fatalCount,severeOrFatal
173.3535787,-41.2054714,1629644,5438373,2016,not holiday,Nelson Region,Tasman,581713,SH 6,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
169.803518,-46.04023874,1352673,4896513,2005,not holiday,Otago Region,Southern,606700,SH 8,Mist or Fog,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
176.8720771,-39.42948645,1933303,5628402,2000,not holiday,Hawke's Bay Region,Eastern,545611,SH 2,Fine,car,Bright sun,Sealed,Arterial Road,70,NA,0,0,TRUE
175.1036222,-40.75699095,1777572,5486090,2017,not holiday,Wellington Region,Wellington,564400,Z BEACH,Fine,motorcycle,Bright sun,Unsealed,Urban Road,30,NA,0,0,TRUE
174.9305921,-37.26089064,1771196.556,5874438.912,2019,not holiday,Waikato Region,Waikato,521114,BUCKLAND ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,1,TRUE
174.6458791,-36.87443804,1746690,5917792,2003,not holiday,Auckland Region,Counties Manukau,512500,TE ATATU ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
169.1219738,-45.03830141,1294556,5005475,2002,not holiday,Otago Region,Southern,608302,SH 6,Fine,car,Bright sun,Sealed,Highway,100,NA,2,0,TRUE
174.7943931,-36.92214971,1759828,5912260,2000,not holiday,Auckland Region,Counties Manukau,520000,CHURCH ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,1,TRUE
176.2611103,-38.33862517,1885031,5751578,2007,not holiday,Waikato Region,Waikato,538850,HOSSACK ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.7733357,-36.86455509,1758071,5918685,2007,Queens Birthday,Auckland Region,Counties Manukau,517400,CARLTON GORE ROAD,Fine,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
176.2136447,-38.13494171,1881667,5774332,2011,not holiday,Bay of Plenty Region,Bay of Plenty,539310,EDMUND ROAD,Heavy rain,car,Dark,Sealed,Urban Road,50,NA,1,0,TRUE
174.9371421,-37.06832402,1772214,5895793,2010,not holiday,Auckland Region,Counties Manukau,525540,RAY SMALL DRIVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.8294467,-36.98202144,1762823,5905558,2017,not holiday,Auckland Region,Counties Manukau,524200,SH 20,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.8122947,-41.24255375,1751860,5432733,2001,not holiday,Wellington Region,Wellington,574002,SH 1N,Light rain,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
171.8849205,-42.12629147,1507834,5335600,2015,not holiday,West Coast Region,Tasman,584701,SH 7,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.8504011,-36.95564853,1764745,5908448,2006,not holiday,Auckland Region,Counties Manukau,523404,GREAT SOUTH ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
171.9891619,-43.77342829,1518649,5152795,2007,not holiday,Canterbury Region,Canterbury,597741,HATFIELD OVERDALE ROAD,Fine,truck,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
168.1352262,-46.07820541,1223857.172,4885747.767,2020,not holiday,Southland Region,Southern,612740,DRUMMOND HEDDON BUSH ROAD,Light rain,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
173.1700987,-35.18385103,1615487,6106555,2014,not holiday,Northland Region,Northland,500204,KAITAIA-AWAROA ROAD,Fine,car,Dark,Sealed,Highway,100,2,1,0,TRUE
169.3866374,-45.24691454,1316439,4983266,2005,not holiday,Otago Region,Southern,608500,ROYAL TERRACE,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
174.7821079,-36.92873416,1758720,5911550,2016,not holiday,Auckland Region,Counties Manukau,519810,SH 20,Fine,car,Twilight,Sealed,Highway,100,NA,2,0,TRUE
172.5117274,-43.61055206,1560598,5171265,2001,not holiday,Canterbury Region,Canterbury,587849,BIRCHS ROAD,Mist or Fog,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
169.8229498,-46.28516642,1355266,4869361,2011,not holiday,Otago Region,Southern,606700,KAITANGATA HIGHWAY,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
172.5848579,-43.47815486,1566426,5186001,2005,not holiday,Canterbury Region,Canterbury,588402,SAWYERS ARMS ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,2,TRUE
174.9949662,-40.9363003,1767946,5466398,2010,not holiday,Wellington Region,Wellington,566102,SH 1N,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,1,0,TRUE
175.1575537,-40.76035671,1782115.625,5485605.765,2021,not holiday,Wellington Region,Wellington,564400,MAIN HIGHWAY,Fine,motorcycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
177.891424,-38.62577963,2025894,5713386,2018,not holiday,Gisborne Region,Bay of Plenty,543800,LAVENHAM ROAD,Null,motorcycle,Twilight,Unsealed,Urban Road,50,NA,0,0,TRUE
175.0104638,-37.02915951,1778825,5900003,2007,not holiday,Auckland Region,Counties Manukau,523813,PAPAKURA-CLEVEDON ROAD,Fine,truck,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.9077707,-41.11142305,1760180,5447120,2004,not holiday,Wellington Region,Wellington,565602,SAMWELL DRIVE,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
174.623706,-36.87372458,1744715,5917905,2011,not holiday,Auckland Region,Counties Manukau,510700,STURGES ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
174.7632959,-36.84844426,1757209,5920489,2000,not holiday,Auckland Region,Counties Manukau,514102,VICTORIA ST WEST,Fine,bus,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
174.3052193,-35.73424277,1718033,6044742,2002,not holiday,Northland Region,Northland,502900,SH 14,Fine,car,Twilight,Sealed,Urban Road,50,1,0,0,TRUE
170.5030412,-45.87397206,1406218,4916923,2008,not holiday,Otago Region,Southern,603000,STUART ST,Fine,car,Dark,Sealed,Urban Road,30,1,0,0,TRUE
173.5023215,-35.06785211,1645800,6119317,2017,not holiday,Northland Region,Northland,500202,ORURU ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.7633805,-36.91944157,1757071,5912612,2003,not holiday,Auckland Region,Counties Manukau,518702,SH 20,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.7956151,-41.31235991,1750302,5425012,2012,not holiday,Wellington Region,Wellington,576903,EVANS BAY PARADE,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
175.5383305,-38.86273956,1820238,5695393,2001,not holiday,Manawatū-Whanganui Region,Central,532501,SH 41,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.2975298,-40.61871793,1794343,5501030,2008,not holiday,Manawatū-Whanganui Region,Central,564240,QUEENWOOD ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.2140531,-43.49948339,1536460,5183416,2000,not holiday,Canterbury Region,Canterbury,587010,SH 73,Fine,car,Dark,Sealed,Arterial Road,70,NA,0,0,TRUE
174.8519576,-36.89746195,1765009,5914901,2012,not holiday,Auckland Region,Counties Manukau,520301,JELLICOE ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
174.8822597,-41.22964046,1757754,5434042,2002,not holiday,Wellington Region,Wellington,570000,THE ESPLANADE,Light rain,truck,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.2827159,-37.77114114,1801051,5817123,2007,not holiday,Waikato Region,Waikato,529800,HEAPHY TERRACE,Fine,car,Dark,Sealed,Urban Road,50,2,2,0,TRUE
174.4899713,-39.74499333,1727658,5599484,2014,not holiday,Taranaki Region,Central,554400,SH 3,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
178.0185035,-38.65576913,2036782.304,5709456.257,2019,not holiday,Gisborne Region,Bay of Plenty,544600,ABERDEEN ROAD,Fine,motorcycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.6962082,-40.78468936,1827504,5481646,2017,not holiday,Wellington Region,Wellington,578401,SOUTH ROAD,Fine,motorcycle,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.9763947,-37.19392395,1775413.677,5881785.342,2019,not holiday,Auckland Region,Counties Manukau,521160,"MILL ROAD, BOMBAY, AUCKLAND",Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,1,TRUE
174.9364,-41.25824093,1762221,5430767,2015,not holiday,Wellington Region,Wellington,564900,RATA ST,Fine,motorcycle,Dark,Unsealed,Urban Road,50,NA,0,0,TRUE
175.6994566,-40.67259129,1828161,5494083,2007,not holiday,Manawatū-Whanganui Region,Central,578200,SH 2,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
169.2275336,-44.99194477,1302630,5011018,2018,not holiday,Otago Region,Southern,608302,SH 6,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
173.1570511,-41.33569162,1613141,5423965,2005,not holiday,Tasman Region,Tasman,584202,SH 60,Light rain,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
168.7329192,-45.44520939,1266308,4958728,2003,not holiday,Southland Region,Southern,610020,NEVIS ROAD,Fine,motorcycle,Bright sun,Unsealed,Highway,100,NA,0,0,TRUE
171.2202486,-42.44822924,1453642,5298921,2008,not holiday,West Coast Region,Tasman,585130,SH 7,Light rain,car,Overcast,Sealed,Arterial Road,80,NA,1,2,TRUE
170.4240964,-45.90310934,1400196,4913491,2003,not holiday,Otago Region,Southern,605800,MAIN SOUTH ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.6214753,-39.8934306,1909645,5577790,2006,not holiday,Hawke's Bay Region,Eastern,549200,SH 2,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
172.5305562,-43.54291961,1562075,5178785,2017,not holiday,Canterbury Region,Canterbury,587400,MAIN SOUTH ROAD,Fine,car,Bright sun,Sealed,Arterial Road,60,1,0,0,TRUE
175.2149171,-38.49737693,1793154,5736673,2018,not holiday,Waikato Region,Waikato,531800,KOPAKI ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
173.280938,-41.27180715,1623530,5431031,2009,not holiday,Nelson Region,Tasman,582500,RUTHERFORD ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.8822149,-36.96464821,1767558,5907394,2010,Christmas New Year,Auckland Region,Counties Manukau,523602,FERGUSON ROAD,Fine,motorcycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.1077845,-37.39134801,1786588,5859628,2015,not holiday,Waikato Region,Waikato,527210,SH 1N,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
169.7331742,-46.35150582,1348655,4861709,2006,not holiday,Otago Region,Southern,607300,OWAKA HIGHWAY,Light rain,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
174.805445,-41.23735611,1751298,5433322,2018,not holiday,Wellington Region,Wellington,574002,SH 1N,Fine,bicycle,Bright sun,Sealed,Arterial Road,80,NA,0,0,TRUE
174.2856999,-39.33751335,1710802,5644980,2001,not holiday,Taranaki Region,Central,553102,SH 43,Light rain,car,Overcast,Sealed,Urban Road,50,NA,1,0,TRUE
172.6728313,-43.53376273,1573565,5179857,2006,not holiday,Canterbury Region,Canterbury,593502,ALDWINS ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
175.1364587,-39.45393398,1783820.097,5630669.533,2021,not holiday,Manawatū-Whanganui Region,Central,554900,HUIKUMU ROAD,Fine,truck,Overcast,Unsealed,Highway,100,NA,0,0,TRUE
175.0247893,-37.01110647,1780142,5901979,2003,not holiday,Auckland Region,Counties Manukau,525201,PAPAKURA-CLEVEDON ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.6598103,-43.54055894,1572516,5179098,2008,not holiday,Canterbury Region,Canterbury,593502,FERRY ROAD,Fine,bicycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.5947267,-40.36370453,1820317.818,5528641.785,2017,not holiday,Manawatū-Whanganui Region,Central,563000,PIONEER HIGHWAY,Light rain,car,Dark,Sealed,Urban Road,50,NA,1,0,TRUE
176.33884,-38.450592,1891376.242,5738906.294,2020,not holiday,Waikato Region,Waikato,538841,BROADLANDS ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
168.2946287,-46.40630082,1238348,4850041,2006,not holiday,Southland Region,Southern,610052,OTATARA ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,3,0,TRUE
175.5791479,-40.23904274,1819398.09,5542519.772,2015,not holiday,Manawatū-Whanganui Region,Central,561901,054-0038/04.29,Fine,car,Bright sun,Sealed,Arterial Road,80,NA,0,1,TRUE
174.6578993,-36.91613875,1747681,5913147,2009,not holiday,Auckland Region,Counties Manukau,511100,PLEASANT ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,1,0,TRUE
175.5538961,-40.22427852,1817297,5544221,2010,not holiday,Manawatū-Whanganui Region,Central,560720,WELLESLEY ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.752408,-37.41925618,1843572,5855060,2012,not holiday,Waikato Region,Waikato,534200,SH 2,Fine,truck,Overcast,Sealed,Arterial Road,80,NA,0,0,TRUE
176.3330842,-38.43312862,1890944,5740863,2008,not holiday,Waikato Region,Waikato,538842,REPOROA ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.807305,-41.22474375,1751483,5434719,2018,not holiday,Wellington Region,Wellington,573700,JOHNSONVILLE ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
172.6978406,-43.54433949,1575590,5178690,2012,not holiday,Canterbury Region,Canterbury,593900,SH 74,Light rain,car,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
175.2901323,-37.76646441,1801717,5817626,2006,not holiday,Waikato Region,Waikato,529502,PEACHGROVE ROAD,Fine,bus,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
173.3821579,-35.40017086,1634702,6082511,2008,not holiday,Northland Region,Northland,500801,WEST COAST ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
172.6742063,-43.53353254,1573676,5179883,2009,not holiday,Canterbury Region,Canterbury,593700,Z EASTGATE MALL,Fine,car,Bright sun,Sealed,Urban Road,30,2,2,0,TRUE
178.2752478,-38.29820564,2061423,5747912,2012,not holiday,Gisborne Region,Bay of Plenty,544001,SH 35 WAIAPU ROAD,Light rain,car,Twilight,Sealed,Highway,100,NA,0,0,TRUE
174.507071,-36.96899439,1734152,5907506,2010,not holiday,Auckland Region,Counties Manukau,513800,PIHA ROAD,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.6599999,-40.33170617,1825967.64,5532029.397,2019,not holiday,Manawatū-Whanganui Region,Central,562200,ROSALIE TERRACE,Light rain,motorcycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.3792021,-37.88616119,1809225,5804147,2001,not holiday,Waikato Region,Waikato,527932,KAIPAKI ROAD,Light rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.5444063,-36.77209695,1737829,5929297,2018,not holiday,Auckland Region,Counties Manukau,505602,SH 16,Light rain,motorcycle,Dark,Sealed,Arterial Road,60,NA,0,0,TRUE
174.9519643,-37.04192551,1773592,5898695,2001,not holiday,Auckland Region,Counties Manukau,523813,MILL ROAD,Fine,car,Dark,Unsealed,Highway,100,NA,1,0,TRUE
169.3636339,-45.25273671,1314663,4982538,2001,not holiday,Otago Region,Southern,608302,EARNSCLEUGH ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
167.7818586,-45.42869009,1191817.244,4956166.25,2020,not holiday,Southland Region,Southern,612714,KAKAPO ROAD,Mist or Fog,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.2716514,-39.57400573,1709221,5618750,2001,not holiday,Taranaki Region,Central,554010,SH 3,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.0222566,-39.43606004,1687974,5634333,2004,not holiday,Taranaki Region,Central,553302,ELTHAM ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
173.0212707,-41.4382496,1601777,5412591,2006,not holiday,Tasman Region,Tasman,581836,EIGHTY EIGHT VALLEY ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,1,TRUE
172.8153337,-41.45468557,1584576.498,5410750.073,2019,not holiday,Tasman Region,Tasman,581841,006-0170,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
168.4543421,-46.2511592,1249631,4867996,2017,not holiday,Southland Region,Southern,610051,SPRINGHILLS-TUSSOCK CREEK,Mist or Fog,car,Twilight,Sealed,Highway,100,NA,0,0,TRUE
171.1063105,-44.76028538,1450127,5041934,2002,not holiday,Canterbury Region,Canterbury,600410,SH 1S,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
176.1538658,-37.70372167,1878047,5822374,2002,not holiday,Bay of Plenty Region,Bay of Plenty,538101,SH 2A,Fine,truck,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
174.8390403,-36.84832378,1763963,5920375,2017,not holiday,Auckland Region,Counties Manukau,516500,TAMAKI DRIVE,Fine,bicycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.2723782,-37.82278731,1800001,5811414,2002,not holiday,Waikato Region,Waikato,529200,MARGARET PLACE,Fine,truck,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
173.7347913,-35.2962193,1666809,6093859,2015,not holiday,Northland Region,Northland,501633,SH 1N,Light rain,motorcycle,Overcast,Sealed,Highway,100,NA,1,0,TRUE
175.7642171,-39.18432444,1838755,5659128,2015,not holiday,Waikato Region,Waikato,541501,SH 1N,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.8150145,-40.96839418,1584435,5464735,2002,not holiday,Tasman Region,Tasman,581601,SH 60,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
174.3249607,-35.69975868,1719870,6048543,2000,not holiday,Northland Region,Northland,502202,KIRIPAKA ROAD,Light rain,car,Dark,Sealed,Urban Road,50,NA,2,0,TRUE
175.0577515,-39.93624194,1775819.036,5577292.05,2019,not holiday,Manawatū-Whanganui Region,Central,557900,ANZAC PARADE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
168.1104109,-46.03222452,1221624,4890738,2017,not holiday,Southland Region,Southern,612720,SH 96,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.0863898,-37.21464746,1785126.717,5879276.572,2020,not holiday,Waikato Region,Waikato,521135,SH 2,Fine,car,Bright sun,Sealed,Arterial Road,90,NA,0,0,TRUE
169.2755404,-44.92085892,1306051,5019090,2012,not holiday,Otago Region,Southern,608302,SH 6,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
172.5634743,-43.51827037,1564720,5181537,2015,not holiday,Canterbury Region,Canterbury,590000,AVONHEAD ROAD,Light rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.2756849,-37.64941416,1800760,5830646,2006,not holiday,Waikato Region,Waikato,527123,SH 1B,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
170.1571902,-43.70746221,1370959,5156690,2008,Christmas New Year,Canterbury Region,Canterbury,600323,TASMAN VALLEY ROAD,Fine,car,Bright sun,Unsealed,Highway,100,NA,1,1,TRUE
174.0844482,-39.05854532,1693828,5676167,2007,not holiday,Taranaki Region,Central,552002,SH 3,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
174.9170835,-36.95899778,1770675,5907959,2010,not holiday,Auckland Region,Counties Manukau,523713,STANCOMBE ROAD,Fine,car,Bright sun,Sealed,Arterial Road,70,NA,1,0,TRUE
168.3471879,-46.40061603,1242350,4850912,2008,not holiday,Southland Region,Southern,610800,SH 6,Light rain,truck,Overcast,Sealed,Urban Road,50,1,0,0,TRUE
174.7813558,-36.8476251,1758821,5920550,2011,not holiday,Auckland Region,Counties Manukau,514101,QUAY ST,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
177.5733672,-39.03827264,1995890,5669013,2015,not holiday,Hawke's Bay Region,Eastern,545302,SH 2,Fine,car,Bright sun,Sealed,Highway,100,NA,2,0,TRUE
170.4898069,-45.88285373,1405222,4915904,2018,not holiday,Otago Region,Southern,602900,ALVA ST,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.8448718,-37.99122564,1849827,5791339,2014,Queens Birthday,Waikato Region,Waikato,535232,SH 5,Fine,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
174.871732,-36.96267786,1766629,5907631,2005,not holiday,Auckland Region,Counties Manukau,523601,EAST TAMAKI ROAD,Fine,car,Bright sun,Sealed,Arterial Road,60,NA,0,0,TRUE
174.5688264,-36.9068569,1739763,5914311,2006,not holiday,Auckland Region,Counties Manukau,513020,OPANUKU ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
168.79357,-45.00004885,1268469,5008431,2006,not holiday,Otago Region,Southern,609034,HOPE AVENUE,Fine,motorcycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.4537246,-37.83079851,1815941,5810121,2014,not holiday,Waikato Region,Waikato,527133,VICTORIA ROAD,Fine,bicycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.8958616,-36.93474179,1768839,5910688,2013,not holiday,Auckland Region,Counties Manukau,523112,HARRIS ROAD,Fine,car,Dark,Sealed,Arterial Road,60,NA,0,0,TRUE
176.1658719,-37.68446986,1879178,5824475,2004,Christmas New Year,Bay of Plenty Region,Bay of Plenty,538201,CAMERON ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.5867619,-43.53077377,1566609,5180158,2017,not holiday,Canterbury Region,Canterbury,590100,RICCARTON ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.3772844,-39.63164547,1718196,5612219,2012,not holiday,Taranaki Region,Central,554120,SH 3,Light rain,car,Overcast,Sealed,Highway,100,NA,2,0,TRUE
174.7543842,-36.8098542,1756493,5924785,2013,not holiday,Auckland Region,Counties Manukau,509702,SYLVAN AVENUE,Fine,car,Dark,Sealed,Urban Road,50,NA,2,0,TRUE
175.2330783,-38.48065065,1794783,5738491,2003,not holiday,Waikato Region,Waikato,531800,PUKERIMU ROAD,Heavy rain,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
175.6259741,-40.96207397,1820986,5462132,2001,not holiday,Wellington Region,Wellington,578902,SH 2,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,1,TRUE
170.4945209,-45.85913214,1405505,4918551,2015,not holiday,Otago Region,Southern,603710,LYNN ST,Fine,bicycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.6822596,-36.90240217,1749878,5914633,2005,not holiday,Auckland Region,Counties Manukau,511303,RATA ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
174.6768617,-36.61895292,1749948,5946088,2011,not holiday,Auckland Region,Counties Manukau,506001,HIBISCUS COAST HIGHWAY,Fine,car,Bright sun,Sealed,Arterial Road,80,NA,3,0,TRUE
170.4423608,-45.90067561,1401604,4913807,2004,not holiday,Otago Region,Southern,605800,SH 1S,Fine,car,Twilight,Sealed,Highway,100,NA,1,0,TRUE
173.0009843,-43.72662731,1600079.277,5158489.333,2019,not holiday,Canterbury Region,Canterbury,596902,OKAINS BAY ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
172.6098542,-43.52898202,1568474,5180366,2005,not holiday,Canterbury Region,Canterbury,590701,RICCARTON ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.0234087,-39.94820813,1772854.355,5576030.906,2019,Christmas New Year,Manawatū-Whanganui Region,Central,556000,HEADS ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
